user_id,movie_id,rating,liked,watched_at,title,poster_path,tags
26,7297,2.2,0,2024-11-01,The Black Demon,https://image.tmdb.org/t/p/original//uiFcFIjig0YwyNmhoxkxtAAVIL2.jpg,"['Oilman', 'Paul', ""Sturges'"", 'idyllic', 'family', 'vacation', 'turns', 'into', 'a', 'nightmare', 'when', 'they', 'encounter', 'a', 'ferocious', 'megalodon', 'shark', 'that', 'will', 'stop', 'at', 'nothing', 'to', 'protect', 'its', 'territory.', 'Stranded', 'and', 'under', 'constant', 'attack,', 'Paul', 'and', 'his', 'family', 'must', 'somehow', 'find', 'a', 'way', 'to', 'get', 'his', 'family', 'back', 'to', 'shore', 'alive', 'before', 'it', 'strikes', 'again', 'in', 'this', 'epic', 'battle', 'between', 'humans', 'and', 'nature.', 'Horror', 'Thriller', 'sharkattack', 'shark', 'killershark', 'bajacalifornia', 'oilrig\xa0', 'oilman', 'sharksploitation', 'tlaloc', 'JoshLucas', 'FernandaUrrejola', 'JulioCedillo', 'AdrianGrünberg']"
26,8708,1.9,0,2024-12-07,Critters 2,https://image.tmdb.org/t/p/original//5rR3dVJXnXskkBBWKbLg5EDKWtT.jpg,"['A', 'batch', 'of', 'unhatched', 'critter', 'eggs', 'are', 'mistaken', 'for', 'Easter', 'eggs', 'by', 'the', 'country-folk', 'inhabitants', 'of', ""Grover's"", 'Bend', 'and,', 'before', 'long,', 'the', 'ferocious', 'furballs', 'are', 'on', 'the', 'rampage', 'again.', 'Comedy', 'Horror', 'ScienceFiction', 'bountyhunter', 'smalltown', 'spacecraft', 'hamburger', 'kansas,usa', 'easter', 'easterbunny', 'alien', 'reporter', 'creature', 'explosion', 'dog', 'shapeshifter', 'pitchfork', 'newspaperreporter', 'easteregghunt', 'ScottGrimes', 'LianeCurtis', 'BarryCorbin', 'MickGarris']"
26,1692,3.4,0,2024-11-19,Star Trek,https://image.tmdb.org/t/p/original//9vaRPXj44Q2meHgt3VVfQufiHOJ.jpg,"['The', 'fate', 'of', 'the', 'galaxy', 'rests', 'in', 'the', 'hands', 'of', 'bitter', 'rivals.', 'One,', 'James', 'Kirk,', 'is', 'a', 'delinquent,', 'thrill-seeking', 'Iowa', 'farm', 'boy.', 'The', 'other,', 'Spock,', 'a', 'Vulcan,', 'was', 'raised', 'in', 'a', 'logic-based', 'society', 'that', 'rejects', 'all', 'emotion.', 'As', 'fiery', 'instinct', 'clashes', 'with', 'calm', 'reason,', 'their', 'unlikely', 'but', 'powerful', 'partnership', 'is', 'the', 'only', 'thing', 'capable', 'of', 'leading', 'their', 'crew', 'through', 'unimaginable', 'danger,', 'boldly', 'going', 'where', 'no', 'one', 'has', 'gone', 'before.', 'The', 'human', 'adventure', 'has', 'begun', 'again.', 'ScienceFiction', 'Action', 'Adventure', 'sanfrancisco,california', 'spacecraft', 'teleportation', 'spacemission', 'parachute', 'timetravel', 'blackhole', 'supernova', 'prequel', 'warpspeed', 'futuristic', 'warpengine', 'space', 'romulans', 'alternatereality', 'spaceopera', 'reboot', 'unlikelyfriendship', 'childdrivingcar', '23rdcentury', 'basedontvseries', '24thcentury', 'ChrisPine', 'ZacharyQuinto', 'LeonardNimoy', 'J.J.Abrams']"
26,2857,4.4,1,2024-07-01,The Captain,https://image.tmdb.org/t/p/original//jdUSP7svZ3DOgCnB0upT1yiueUY.jpg,"['Germany,', '1945.', 'Soldier', 'Willi', 'Herold,', 'a', 'deserter', 'of', 'the', 'German', 'army,', 'stumbles', 'into', 'a', 'uniform', 'of', 'Nazi', 'captain', 'abandoned', 'during', 'the', 'last', 'and', 'desperate', 'weeks', 'of', 'the', 'Third', 'Reich.', 'Newly', 'emboldened', 'by', 'the', 'allure', 'of', 'a', 'suit', 'that', 'he', 'has', 'stolen', 'only', 'to', 'stay', 'warm,', 'Willi', 'discovers', 'that', 'many', 'Germans', 'will', 'follow', 'the', 'leader,', 'whoever', 'he', 'is.', 'War', 'Drama', 'History', 'prisoner', 'desertion', 'impersonator', 'naziofficer', 'blackandwhite', 'armycaptain', 'thirdreich(iiireich1933-45)', '1940s', 'MaxHubacher', 'MilanPeschel', 'FrederickLau', 'RobertSchwentke']"
26,9097,4.1,1,2025-03-03,My Girl 2,https://image.tmdb.org/t/p/original//hEZ6L72eBORRnoUxf4pip5U76pq.jpg,"['Vada', 'Sultenfuss', 'has', 'a', 'holiday', 'coming', 'up,', 'and', 'an', 'assignment:', 'to', 'do', 'and', 'essay', 'on', 'someone', 'she', 'admires', 'and', 'has', 'never', 'met.', 'She', 'decides', 'she', 'wants', 'to', 'do', 'an', 'assignment', 'on', 'her', 'mother,', 'but', 'quickly', 'realises', 'she', 'knows', 'very', 'little', 'about', 'her.', 'She', 'manages', 'to', 'get', 'her', 'father', 'to', 'agree', 'to', 'let', 'her', 'go', 'to', 'LA', 'to', 'stay', 'with', 'her', 'Uncle', 'Phil', 'and', 'do', 'some', 'research', 'on', 'her', 'mother.', 'Comedy', 'Family', 'holiday', 'lossoflovedone', 'research', 'cousin', 'spring', 'uncle', 'DanAykroyd', 'JamieLeeCurtis', 'AnnaChlumsky', 'HowardZieff']"
26,2504,3.7,1,2024-08-04,Everything Is Illuminated,https://image.tmdb.org/t/p/original//gk469Y3fJTlbcAkSNMZc4OtETOK.jpg,"['A', 'young', 'Jewish', 'American', 'man', 'endeavors—with', 'the', 'help', 'of', 'eccentric,', 'distant', 'relatives—to', 'find', 'the', 'woman', 'who', 'saved', 'his', 'grandfather', 'during', 'World', 'War', 'II—in', 'a', 'Ukrainian', 'village', 'which', 'was', 'ultimately', 'razed', 'by', 'the', 'Nazis.', 'Comedy', 'Drama', 'grandparentgrandchildrelationship', 'massmurder', 'popculture', 'blindnessandimpairedvision', 'journeyinthepast', 'souvenir', 'nazi', 'collector', 'anti-semitism', 'photograph', 'closetedhomosexual', 'gay', 'ukraine', 'ElijahWood', 'EugeneHutz', 'BorisLeskin', 'LievSchreiber']"
26,2281,1.6,0,2024-11-08,Battle Royale,https://image.tmdb.org/t/p/original//gFX7NuBUeKysOB9nEzRqVpHNT32.jpg,"['In', 'the', 'future,', 'the', 'Japanese', 'government', 'captures', 'a', 'class', 'of', 'ninth-grade', 'students', 'and', 'forces', 'them', 'to', 'kill', 'each', 'other', 'under', 'the', 'revolutionary', '""Battle', 'Royale""', 'act.', 'Drama', 'Thriller', 'Action', 'japan', 'suicide', 'basedonnovelorbook', 'asia', 'island', 'dystopia', 'friendship', 'highschool', 'murder', 'gore', 'survival', 'tragedy', 'soldier', 'battle', 'death', 'deathmatch', 'schoolclass', 'japanese', 'extremeviolence', 'psychological', 'sciencefiction', 'students', 'suspense', 'deathgame', 'TatsuyaFujiwara', 'AkiMaeda', 'TakeshiKitano', 'KinjiFukasaku']"
26,9653,1.1,0,2025-01-08,Black Tide,https://image.tmdb.org/t/p/original//6lPw8H108VLDrU3yNisgWRv045o.jpg,"['When', 'a', 'teenager', 'suddenly', 'disappears', 'without', 'a', 'trace,', 'the', 'case', 'is', 'assigned', 'to', 'an', 'alcoholic', 'police', 'officer', 'who', 'maintains', 'a', 'complicated', 'relationship', 'with', 'his', 'own', 'troubled', 'teenage', 'son,', 'suspected', 'of', 'drug', 'trafficking.', 'Thriller', 'Mystery', 'husbandwiferelationship', 'forest', 'disappearance', 'policeofficer', 'alcoholic', 'aspiringwriter', 'fathersonrelationship', 'motherdaughterrelationship', 'frenchteacher', 'VincentCassel', 'RomainDuris', 'SandrineKiberlain', 'ErickZonca']"
26,1597,3.5,1,2024-07-23,Pierrot le Fou,https://image.tmdb.org/t/p/original//i124H6iQB4CawrgFW9aZaZs7OBO.jpg,"['Pierrot', 'escapes', 'his', 'boring', 'society', 'and', 'travels', 'from', 'Paris', 'to', 'the', 'Mediterranean', 'Sea', 'with', 'Marianne,', 'a', 'girl', 'chased', 'by', 'hit-men', 'from', 'Algeria.', 'They', 'lead', 'an', 'unorthodox', 'life,', 'always', 'on', 'the', 'run.', 'Drama', 'Thriller', 'paris,france', 'mediterranean', 'painting', 'roadtrip', 'money', 'bombing', 'dock', 'frenchnoir', 'Jean-PaulBelmondo', 'AnnaKarina', 'GraziellaGalvani', 'Jean-LucGodard']"
27,6285,2.5,0,2024-11-06,Stitch! The Movie,https://image.tmdb.org/t/p/original//Apq6rZlmKnWIsctO8PkUvLFEJYq.jpg,"['The', 'continuing', 'adventures', 'of', 'Lilo,', 'a', 'little', 'Hawaiian', 'girl,', 'and', 'Stitch,', 'the', ""galaxy's"", 'most-wanted', 'extraterrestrial.', 'Stitch,', 'Pleakley,', 'and', 'Dr.', 'Jumba', 'are', 'all', 'part', 'of', 'the', 'household', 'now,', 'but', 'what', 'Lilo', 'and', 'Stitch', ""don't"", 'know', 'is', 'that', 'Dr.', 'Jumba', 'brought', 'his', 'other', 'alien', '""experiments""', 'to', 'Hawaiʻi', 'as', 'well.', 'Comedy', 'Adventure', 'Family', 'Animation', 'DaveighChase', 'ChrisSanders', 'TiaCarrere', 'TonyCraig']"
27,9,2.4,0,2024-08-13,Parasite,https://image.tmdb.org/t/p/original//7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,"['All', 'unemployed,', ""Ki-taek's"", 'family', 'takes', 'peculiar', 'interest', 'in', 'the', 'wealthy', 'and', 'glamorous', 'Parks', 'for', 'their', 'livelihood', 'until', 'they', 'get', 'entangled', 'in', 'an', 'unexpected', 'incident.', 'Comedy', 'Thriller', 'Drama', 'birthdayparty', 'privatelessons', 'basement', 'darkcomedy', 'conartist', 'workingclass', 'psychologicalthriller', 'classdifferences', 'housekeeper', 'tutor', 'family', 'crimefamily', 'unemployed', 'wealthyfamily', 'southkorea', 'seoul,southkorea', 'SongKang-ho', 'LeeSun-kyun', 'ChoYeo-jeong', 'BongJoon-ho']"
27,2181,4.6,1,2025-04-19,I'm Not Ashamed,https://image.tmdb.org/t/p/original//P4bxuNq5XT0Wc3MYpoLP52e0P6.jpg,"['Based', 'on', 'the', 'inspiring', 'and', 'powerful', 'true', 'story', 'and', 'journal', 'entries', 'of', 'Rachel', 'Joy', 'Scott,', 'the', 'first', 'student', 'killed', 'in', 'the', 'Columbine', 'High', 'School', 'shooting', 'in', '1999.', 'Drama', 'christianity', 'depression', 'denver,colorado', 'artist', 'homelessness', 'femalefriendship', 'biography', 'faith', 'highschool', 'bullying', 'basedontruestory', 'loneliness', 'teenagegirl', 'highschoolfriends', 'socialoutcast', 'schoolshooting', 'religiousfilm', '1990s', 'payingitforward', 'religiouspropaganda', 'non-professionalacting', 'independentfilm', 'columbine', '1999', 'MaseyMcLain', 'MarkDaugherty', ""JenniferO'Neill"", 'BrianBaugh']"
27,5107,3.2,0,2024-11-18,Dora and the Lost City of Gold,https://image.tmdb.org/t/p/original//xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,"['Dora,', 'a', 'girl', 'who', 'has', 'spent', 'most', 'of', 'her', 'life', 'exploring', 'the', 'jungle', 'with', 'her', 'parents,', 'now', 'must', 'navigate', 'her', 'most', 'dangerous', 'adventure', 'yet:', 'high', 'school.', 'Always', 'the', 'explorer,', 'Dora', 'quickly', 'finds', 'herself', 'leading', 'Boots', '(her', 'best', 'friend,', 'a', 'monkey),', 'Diego,', 'and', 'a', 'rag', 'tag', 'group', 'of', 'teens', 'on', 'an', 'adventure', 'to', 'save', 'her', 'parents', 'and', 'solve', 'the', 'impossible', 'mystery', 'behind', 'a', 'lost', 'Inca', 'civilization.', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'fox', 'museum', 'peru', 'basedoncartoon', 'lostcity', 'jungle', 'quicksand', 'monkey', 'lostcivilization', 'liveactionandanimation', 'teenageprotagonist', 'basedontvseries', 'IsabelaMerced', 'JeffreyWahlberg', 'MadeleineMadden', 'JamesBobin']"
27,8528,1.5,0,2025-01-03,Thunderstruck,https://image.tmdb.org/t/p/original//lR1ssqRzslQx9WtTOKnfgqbNB1y.jpg,"['After', 'NBA', 'star', 'Kevin', 'Durant', 'switches', 'talent', 'with', '16', 'year', 'old', 'Brian,', 'the', 'teenager', 'becomes', 'the', 'star', 'of', 'his', 'high', 'school', 'team,', 'but', 'Durant', 'starts', 'struggling', 'and', 'eventually', 'learns', 'an', 'important', 'lesson.', 'Comedy', 'Family', 'basketball', 'KevinDurant', 'TaylorGray', 'JimBelushi', 'JohnWhitesell']"
27,283,4.2,1,2024-09-11,Requiem for a Dream,https://image.tmdb.org/t/p/original//nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg,"['The', 'hopes', 'and', 'dreams', 'of', 'four', 'ambitious', 'people', 'are', 'shattered', 'when', 'their', 'drug', 'addictions', 'begin', 'spiraling', 'out', 'of', 'control.', 'A', 'look', 'into', 'addiction', 'and', 'how', 'it', 'overcomes', 'the', 'mind', 'and', 'body.', 'Crime', 'Drama', 'drugaddiction', 'drugdealer', 'junkie', 'heroin', 'hallucination', 'speed', 'diet', 'unsociability', 'druguse', 'illegalprostitution', 'boyfriendgirlfriendrelationship', 'lossofsanity', 'gayfather', 'gay', 'EllenBurstyn', 'JaredLeto', 'JenniferConnelly', 'DarrenAronofsky']"
27,4166,4.0,1,2024-08-24,Plane,https://image.tmdb.org/t/p/original//qi9r5xBgcc9KTxlOLjssEbDgO0J.jpg,"['After', 'a', 'heroic', 'job', 'of', 'successfully', 'landing', 'his', 'storm-damaged', 'aircraft', 'in', 'a', 'war', 'zone,', 'a', 'fearless', 'pilot', 'finds', 'himself', 'between', 'the', 'agendas', 'of', 'multiple', 'militias', 'planning', 'to', 'take', 'the', 'plane', 'and', 'its', 'passengers', 'hostage.', 'Action', 'Adventure', 'Thriller', 'pilot', 'airplane', 'philippines', 'heldhostage', 'planecrash', 'GerardButler', 'MikeColter', 'YosonAn', 'Jean-FrançoisRichet']"
27,2888,1.6,0,2025-01-20,Murder on the Orient Express,https://image.tmdb.org/t/p/original//6tHXXo9kciCKGp3kF0ffY9mjuOA.jpg,"['In', '1935,', 'when', 'his', 'train', 'is', 'stopped', 'by', 'deep', 'snow,', 'detective', 'Hercule', 'Poirot', 'is', 'called', 'on', 'to', 'solve', 'a', 'murder', 'that', 'occurred', 'in', 'his', 'car', 'the', 'night', 'before.', 'Drama', 'Thriller', 'Mystery', 'detective', 'basedonnovelorbook', 'repayment', 'passenger', 'orientexpress', 'investigation', 'snow', 'whodunit', 'train', 'murdermystery', '1930s', 'AlbertFinney', 'LaurenBacall', 'MartinBalsam', 'SidneyLumet']"
27,4801,4.2,1,2025-04-24,Nymphomaniac: Vol. II,https://image.tmdb.org/t/p/original//fYLbO4UpumgNHVnsyDQkXG87Q1k.jpg,"['The', 'continuation', 'of', ""Joe's"", 'sexually', 'dictated', 'life', 'delves', 'into', 'the', 'darker', 'aspects', 'of', 'her', 'adult', 'life', 'and', 'what', 'led', 'to', 'her', 'being', 'in', ""Seligman's"", 'care.', 'Drama', 'Mystery', 'sexuality', 'bondage', 'whip', 'gun', 'masochism', 'sextherapy', 'chapter', 'sadomasochism', 'sequel', 'love', 'nymphomaniac', 'romance', 'loneliness', 'tragedy', 'sexualviolence', 'masturbation', 'therapy', 'bdsm', 'addict', 'storytelling', 'sexualpleasure', 'sexuallyaggressivewoman', 'unhappy', 'pleasure', 'virginity', 'abortion', 'extremepain', 'sex', 'CharlotteGainsbourg', 'StellanSkarsgård', 'ShiaLaBeouf', 'LarsvonTrier']"
27,5289,4.6,1,2024-07-03,The Wizard of Lies,https://image.tmdb.org/t/p/original//8k4lJ4e0hvDQtKpItXmmPdw69sO.jpg,"['A', 'look', 'behind', 'the', 'scenes', 'at', 'Bernie', ""Madoff's"", 'massive', 'Ponzi', 'scheme,', 'how', 'it', 'was', 'perpetrated', 'on', 'the', 'public', 'and', 'the', 'trail', 'of', 'destruction', 'it', 'left', 'in', 'its', 'wake,', 'both', 'for', 'the', 'victims', 'and', ""Madoff's"", 'family.', 'Crime', 'Drama', 'History', 'Thriller', 'TVMovie', 'basedonnovelorbook', 'client', 'biography', 'scam', 'ponzischeme', 'madoff', 'defraud', 'RobertDeNiro', 'MichellePfeiffer', 'HankAzaria', 'BarryLevinson']"
27,8961,2.4,0,2024-10-27,Line of Duty,https://image.tmdb.org/t/p/original//wMszdTo0UuGcAEEDHsQL9dmwLIG.jpg,"['Frank', 'Penny', 'is', 'a', 'disgraced', 'cop', 'looking', 'for', 'a', 'shot', 'at', 'redemption.', 'When', 'the', 'police', ""chief's"", '11-year-old', 'daughter', 'is', 'abducted,', 'Frank', 'goes', 'rogue', 'to', 'try', 'and', 'save', 'her.', 'But', 'to', 'find', 'the', 'girl,', 'Frank', 'will', 'need', 'the', 'help', 'of', 'Ava', 'Brooks,', 'whose', 'live-streaming', 'news', 'channel', 'is', 'broadcasting', ""Frank's"", 'every', 'move.', 'Thriller', 'Crime', 'GiancarloEsposito', 'DinaMeyer', 'CourtneyEaton', 'StevenC.Miller']"
27,2346,3.4,0,2024-06-16,"To Wong Foo, Thanks for Everything! Julie Newmar",https://image.tmdb.org/t/p/original//8bkJiI6N8wDxAtQ49bLUt0qCBII.jpg,"['A', 'cross', 'country', 'trip', 'to', 'Hollywood', 'is', 'cut', 'short', 'by', 'an', 'unreliable', 'engine', '&', 'an', 'unpleasant', 'encounter', 'with', 'law', 'enforcement.', 'With', 'the', 'power', 'of', 'drag,', 'three', 'self', 'proclaimed', 'career-girls', 'bring', 'a', 'bit', 'of', 'much', 'needed', 'beauty', 'to', 'rural', 'middle', 'America!', 'Comedy', 'transvestism', 'newyorkcity', 'dragqueen', 'homophobia', 'roadtrip', 'travel', 'womandirector', 'PatrickSwayze', 'WesleySnipes', 'JohnLeguizamo', 'BeebanKidron']"
27,3662,4.4,1,2024-09-13,The Platform,https://image.tmdb.org/t/p/original//8ZX18L5m6rH5viSYpRnTSbb9eXh.jpg,"['A', 'mysterious', 'place,', 'an', 'indescribable', 'prison,', 'a', 'deep', 'hole.', 'An', 'unknown', 'number', 'of', 'levels.', 'Two', 'inmates', 'living', 'on', 'each', 'level.', 'A', 'descending', 'platform', 'containing', 'food', 'for', 'all', 'of', 'them.', 'An', 'inhuman', 'fight', 'for', 'survival,', 'but', 'also', 'an', 'opportunity', 'for', 'solidarity.', 'Drama', 'ScienceFiction', 'Thriller', 'dystopia', 'survival', 'struggleforsurvival', 'secretprison', 'foodshortage', 'IvánMassagué', 'AntoniaSanJuan', 'ZorionEguileor', 'GalderGaztelu-Urrutia']"
27,2924,4.9,1,2024-06-10,Straw Dogs,https://image.tmdb.org/t/p/original//yigkfHE1OhkxPPrjrV78Y9ibGEk.jpg,"['David', 'Sumner,', 'a', 'mild-mannered', 'academic', 'from', 'the', 'United', 'States,', 'marries', 'Amy,', 'an', 'Englishwoman.', 'In', 'order', 'to', 'escape', 'a', 'hectic', 'stateside', 'lifestyle,', 'David', 'and', 'his', 'wife', 'relocate', 'to', 'the', 'small', 'town', 'in', 'rural', 'Cornwall', 'where', 'Amy', 'was', 'raised.', 'There,', 'David', 'is', 'ostracized', 'by', 'the', 'brutish', 'men', 'of', 'the', 'village,', 'including', ""Amy's"", 'old', 'flame,', 'Charlie.', 'Eventually', 'the', 'taunts', 'escalate,', 'and', 'two', 'of', 'the', 'locals', 'rape', 'Amy.', 'This', 'sexual', 'assault', 'awakes', 'a', 'shockingly', 'violent', 'side', 'of', 'David.', 'Drama', 'Thriller', 'england', 'rape', 'basedonnovelorbook', 'countrylife', 'primalfear', 'cornwall,england', 'revenge', 'ruralarea', 'englishcountryside', 'cultfilm', 'DustinHoffman', 'SusanGeorge', 'PeterVaughan', 'SamPeckinpah']"
27,8998,3.3,0,2024-12-12,The Worst Christmas of My Life,https://image.tmdb.org/t/p/original//5ducOxpKEuq1vRSj0YytblRqTrB.jpg,"['Paolo', 'needs', 'to', 'reach', 'the', 'castle', 'of', 'Alberto', 'Caccia,', 'where', 'he', 'was', 'invited', 'to', 'spend', 'Christmas', 'with', 'his', 'family', 'and', 'Margherita,', 'the', 'ninth', 'month', 'of', 'pregnancy.', 'With', 'them', 'there', 'will', 'also', 'be', 'blessed,', 'daughter', 'of', 'Alberto', 'and', 'childhood', 'friend', 'of', 'Margherita,', 'who', 'was', 'also', 'pregnant.', 'Among', 'various', 'mishaps', 'and', 'blunders,', 'Paolo', 'will', 'combine', 'another', 'of', 'his,', 'coming', 'to', 'make', 'everyone', 'believe,', 'because', 'of', 'a', 'misunderstanding,', 'that', ""Alberto's"", 'died', 'for', 'his', 'fault.', 'Comedy', 'FabioDeLuigi', 'CristianaCapotondi', 'AntonioCatania', 'AlessandroGenovesi']"
27,8243,3.9,1,2024-09-05,300: Rise of an Empire,https://image.tmdb.org/t/p/original//aOg92xVWjBRmALsHCJsz2lWnmsG.jpg,"['Greek', 'general', 'Themistocles', 'attempts', 'to', 'unite', 'all', 'of', 'Greece', 'by', 'leading', 'the', 'charge', 'that', 'will', 'change', 'the', 'course', 'of', 'the', 'war.', 'Themistocles', 'faces', 'the', 'massive', 'invading', 'Persian', 'forces', 'led', 'by', 'mortal-turned-god,', 'Xerxes', 'and', 'Artemesia,', 'the', 'vengeful', 'commander', 'of', 'the', 'Persian', 'navy.', 'Action', 'Drama', 'War', 'basedoncomic', 'swordfight', 'soldier', 'massacre', 'slowmotion', 'basedongraphicnovel', 'ancientgreece', 'duringcreditsstinger', 'seabattle', 'handtohandcombat', 'navalwarfare', 'spartagreece', 'warriors', '5thcenturybc', 'athenian', 'swordandsandal', 'godking', 'swordandshield', 'SullivanStapleton', 'EvaGreen', 'LenaHeadey', 'NoamMurro']"
27,3040,2.1,0,2024-10-08,My Name Ain't Johnny,https://image.tmdb.org/t/p/original//mKDKutX0bCvg401k68U9Nt7EG0y.jpg,"['The', 'true', 'story', 'of', 'João', 'Guilherme', 'Estrella', '(""Johnny""),', 'a', 'young', 'middle-class', 'bon', 'vivant', 'who', 'became', 'a', 'big-time', 'cocaine', 'dealer', 'in', 'Rio', 'de', 'Janeiro', 'in', 'the', 'early', '1990s.', 'Crime', 'Drama', 'SeltonMello', 'Cleo', 'JúliaLemmertz', 'MauroLima']"
27,500,4.5,1,2024-09-20,Winter Light,https://image.tmdb.org/t/p/original//wDxrEssdjFWYwIZLbr06RQNcg1q.jpg,"['A', 'Swedish', 'pastor', 'fails', 'a', 'loving', 'woman,', 'a', 'suicidal', 'fisherman', 'and', 'God.', 'Drama', 'suicide', 'winter', 'pastor', 'faith', 'priest', 'meaninglessexistence', 'lossoffaith', 'GunnarBjörnstrand', 'IngridThulin', 'GunnelLindblom', 'IngmarBergman']"
27,8521,1.4,0,2024-08-13,Hotel Artemis,https://image.tmdb.org/t/p/original//gchhqclKEEwwAOzdILPWBO14ONB.jpg,"['Los', 'Angeles,', 'June', '21st,', '2028.', 'While', 'the', 'streets', 'are', 'being', 'torn', 'apart', 'by', 'riots,', 'the', 'Nurse,', 'who', 'runs', 'a', 'clandestine', 'hospital', 'for', 'criminals', 'in', 'the', 'penthouse', 'of', 'the', 'Artemis,', 'a', 'closed', 'old', 'hotel,', 'has', 'a', 'rough', 'night', 'dealing', 'with', 'troublemaker', 'clients:', 'thieves,', 'assassins,', 'someone', 'from', 'the', 'past', 'and', 'the', 'one', 'who', 'owns', 'the', 'place', 'and', 'the', 'whole', 'city.', 'Thriller', 'ScienceFiction', 'Action', 'nurse', 'hotel', 'riot', 'orderly', 'dystopia', 'streetriots', 'agoraphobia', 'losangeles,california', 'deathofson', 'riotpolice', 'nearfuture', 'clandestinehospital', '2020s', 'JodieFoster', 'SterlingK.Brown', 'SofiaBoutella', 'DrewPearce']"
27,7547,1.1,0,2025-03-09,The Crazies,https://image.tmdb.org/t/p/original//ggtG9DZELyTtM2Y0DRJDOJa5iP8.jpg,"['Four', 'friends', 'find', 'themselves', 'trapped', 'in', 'their', 'small', 'hometown', 'after', 'they', 'discover', 'their', 'friends', 'and', 'neighbors', 'going', 'quickly', 'and', 'horrifically', 'insane.', 'Mystery', 'Horror', 'Action', 'biologicalweapon', 'cover-up', 'remake', 'madness', 'psychosis', 'duringcreditsstinger', 'virus', 'TimothyOlyphant', 'RadhaMitchell', 'JoeAnderson', 'BreckEisner']"
27,7372,4.4,1,2024-08-14,Daddy's Home,https://image.tmdb.org/t/p/original//fB9lALk9zKsMYWvf0bJSkJN219Z.jpg,"['The', 'story', 'of', 'a', 'mild-mannered', 'radio', 'executive', 'who', 'strives', 'to', 'become', 'the', 'best', 'stepdad', 'ever', 'to', 'his', ""wife's"", 'two', 'children,', 'but', 'complications', 'ensue', 'when', 'their', 'freewheeling,', 'freeloading', 'real', 'father', 'arrives,', 'forcing', 'stepdad', 'to', 'compete', 'for', 'the', 'affection', 'of', 'the', 'kids.', 'Comedy', 'father', 'family', 'WillFerrell', 'MarkWahlberg', 'LindaCardellini', 'SeanAnders']"
27,6849,2.1,0,2024-06-03,La Tour Montparnasse Infernale,https://image.tmdb.org/t/p/original//jvo5ZsPyeumT1QRrCqBT6wieQE5.jpg,"['Eric', 'and', 'Ramzy', 'are', 'working', 'as', 'window', 'washers', 'at', 'the', 'Montparnasse', 'skyscraper', 'in', 'Paris.', 'Thinking', 'that', 'he', 'has', 'a', 'date', 'set', 'up', 'with', 'beautiful', 'executive', 'Marie-Joelle', '(who', 'in', 'reality', 'hates', 'his', 'guts),', 'Ramzy', 'stays', 'at', 'work', 'late', 'while', 'Eric', 'hangs', 'around', 'with', 'him.', 'As', 'a', 'result,', 'the', 'pair', 'witness', 'a', 'gang', 'of', 'terrorists', 'seize', 'the', 'tower', 'and', 'take', 'its', 'late-night', 'occupants', '(including', 'Marie-', 'Joelle)', 'hostage.', 'Knowing', 'that', 'only', 'they', 'can', 'save', 'the', 'day,', 'Eric', 'and', 'Ramzy', 'swing', 'into', 'action.', 'Comedy', 'EricJudor', 'RamzyBedia', 'MarinaFoïs', 'CharlesNemes']"
27,7615,4.3,1,2025-02-16,Scooby-Doo! Curse of the Lake Monster,https://image.tmdb.org/t/p/original//4fvCOntbgzZ9crbduTHRhgN8bgq.jpg,"['Scooby-Doo', 'and', 'the', 'gang', 'are', 'on', 'the', 'case', 'when', 'a', 'mysterious', 'lake', 'monster', 'starts', 'scaring', 'the', 'guests', 'at', 'a', 'summer', 'resort', 'in', 'Erie', 'Point,', 'where', 'Fred,', 'Daphne,', 'Velma', 'and', 'Shaggy', 'have', 'taken', 'on', 'seasonal', 'jobs', 'to', 'pay', 'for', 'a', 'barn', 'they', 'accidentally', 'burned', 'down.', 'But', 'in', 'addition', 'to', 'sneaking', 'suspicions,', ""there's"", 'some', 'romance', 'in', 'the', 'air.', 'Mystery', 'Fantasy', 'Comedy', 'Adventure', 'friends', 'summervacation', 'FrankWelker', 'KateMelton', 'HayleyKiyoko', 'BrianLevant']"
27,19,4.1,1,2024-11-26,Dou kyu sei – Classmates,https://image.tmdb.org/t/p/original//cIfRCA5wEvj9tApca4UDUagQEiM.jpg,"['Rihito', 'Sajo,', 'an', 'honor', 'student', 'with', 'a', 'perfect', 'score', 'on', 'the', 'entrance', 'exam', 'and', 'Hikaru', 'Kusakabe,', 'in', 'a', 'band', 'and', 'popular', 'among', 'girls,', 'would', 'have', 'never', 'crossed', 'paths.', 'Until', 'one', 'day', 'they', 'started', 'talking', 'at', 'the', 'practice', 'for', 'their', 'school’s', 'upcoming', 'chorus', 'festival.', 'After', 'school,', 'the', 'two', 'meet', 'regularly,', 'as', 'Hikaru', 'helps', 'Rihito', 'to', 'improve', 'his', 'singing', 'skills.', 'While', 'they', 'listen', 'to', 'each', 'other’s', 'voice', 'and', 'harmonize,', 'their', 'hearts', 'start', 'to', 'beat', 'together.', 'Romance', 'Animation', ""boys'choir"", 'highschool', 'sliceoflife', 'comingofage', 'basedonmanga', 'anime', 'shounenai', 'gay', 'KenjiNojima', 'HiroshiKamiya', 'HideoIshikawa', 'ShoukoNakamura']"
